35356838	0.391304348	0.268115942	0.684293591	0.580976877	27	7	0.166449	1	1.826074803	4	1	1	0
35375378	0.3125	0.5	0.541265877	0.5	1.25	0	0.0557249	1	3.611085733	6	1	1	0
29543885	0.2	0	0.4	0	1	6.5	0.052462	1	1	1	1	1	0
29544988	0.09375	0.1015625	0.291480595	0.317825713	6	1727.8125	0.0996932	1	1.740362689	1	1	1	0
29545127	0.5	1.5	0.5	0.5	2	3457.703125	0.0551817	1	1.602059991	1	1	1	0
29547283	0.363636364	0.181818182	0.881396338	0.385694608	8	440.125	0.069026	1	0.903089987	1	1	1	0
29547764	0.5	0.5	0.5	0.5	2	0	0.017121	1	0.301029996	1	1	1	0
29548175	0.25	0	0.433012702	0	1	0	0.0511334	1	0.77815125	1	1	1	0
29550757	0.428571429	0.428571429	0.557112331	0.583211844	9	1	0.115094	1	1.447158031	1	1	1	0
29550758	0.333333333	0.666666667	0.471404521	0.471404521	2	1	0.0402319	1	1.477121255	1	1	1	0
29550842	0.166666667	0.166666667	0.372677996	0.372677996	1	17.5	0.113372	1	1	1	1	1	0
29550910	0.2	0.1	0.4	0.3	2	2	0.108412	1	0.84509804	1	1	1	0
29551115	0.340277778	0.486111111	0.643214523	0.783830614	12.25	1	0.101859	1	1	1	1	1	0
29551381	0.333333333	0.333333333	0.471404521	0.471404521	2	1	0.104102	1	1.113943352	1	1	1	0
29552395	0	1	0	0	0	5.25	0.0261636	1	2.021189299	1	1	1	0
29555217	0.4375	0.125	0.582961191	0.330718914	3.5	778.875	0.0807103	1	0.602059991	1	1	1	0
29560798	0.333333333	0	0.471404521	0	1	1634.25	0.0616564	1	1.342422681	1	1	1	0
29563356	0.432432432	0.189189189	0.789818335	0.511375349	16	918.3125	0.100329	1	1.838849091	1	1	1	0
29563577	0.333333333	0.133333333	0.471404521	0.339934634	10	18	0.398271	1	3.145196406	1	1	1	0
29564121	0.333333333	0.108333333	0.53748385	0.327129774	20	1056.25	0.376807	1	3.305351369	1	1	1	0
29564642	0.35046729	0.242990654	0.495139711	0.54414679	37.5	12.5	0.360686	1	3.161667412	1	1	1	0
29565573	0.2	0.35	0.4	0.55	2	408.1875	0.0556905	1	1.903089987	1	1	1	0
29567213	0.153846154	0.134615385	0.410656856	0.341312295	8	0	0.102758	1	1.785329835	1	1	1	0
29567215	0.3125	0.25	0.656101174	0.536190265	6.25	12.25	0.0606448	1	1.851258349	1	1	1	0
29567218	0.166666667	0	0.372677996	0	1	5.25	0.0742633	1	1.903089987	1	1	1	0
29567220	0.306666667	0.163333333	0.687475252	0.497482551	23	0	0.187977	1	1.792391689	1	1	1	0
29567223	0.2	0.525	0.6	0.728440114	2	1.5	0.103542	1	1.857332496	1	1	1	0
29567227	0.142857143	0	0.349927106	0	1	6	0.0450377	1	1.903089987	1	1	1	0
29567229	0.15	0.1	0.385140667	0.27080128	2.25	5.75	0.0935714	1	1.929418926	1	1	1	0
29567296	0.041666667	0.25	0.199826313	0.661437828	1	2	0.0260561	1	1.934498451	1	1	1	0
29567298	0.909090909	0.522727273	1.164204407	0.726562153	10	4	0.0585976	1	1.838849091	1	1	1	0
29567302	0.25	0.25	0.433012702	0.433012702	2	3	0.0621527	1	1.851258349	1	1	1	0
29567305	0.295454545	0.363636364	0.486384876	0.881396338	3.25	2	0.0772423	1	1.812913357	1	1	1	0
29567308	0.604166667	0.125	1.050586807	0.59947894	14.5	0	0.113104	1	1.826074803	1	1	1	0
29567311	0.826086957	0.043478261	0.962432331	0.20393112	38	1	0.116849	1	1.875061263	1	1	1	0
29567313	0.85	0	1.044030651	0	4.25	0	0.0451616	1	1.913813852	1	1	1	0
29567315	0.108108108	0.027027027	0.387910813	0.162162162	4	2	0.106486	1	1.748188027	1	1	1	0
29567382	0	0	0	0	0	6	0.0471191	1	1.785329835	1	1	1	0
29567384	0.2	0.4	0.4	0.489897949	1	3	0.0315782	1	1.86923172	1	1	1	0
29567509	0.428571429	0.285714286	0.849169262	0.764875162	9	1249.0625	0.0959861	1	1.838849091	1	1	1	0
29567512	0.708333333	0.25	0.660124147	0.595119036	8.5	2	0.11391	1	1.84509804	1	1	1	0
29567612	0.142857143	0.285714286	0.349927106	0.451753951	1	0	0.0699624	1	1.079181246	1	1	1	0
29567613	0.392857143	0.607142857	0.711602102	0.659506618	5.5	350	0.0814191	1	0.301029996	1	1	1	0
29568037	0.25	0	0.433012702	0	1	24	0.0224708	1	1.176091259	1	1	1	0
29568170	0.393442623	0.196721311	0.520991757	0.472859184	48	5676.21875	0.461888	1	3.196728723	1	1	1	0
29570193	0.348484848	0.257575758	0.722840027	0.697628147	11.5	4	0.0551345	1	1.886490725	1	1	1	0
29570316	0.470588235	0.294117647	0.848365006	0.570315277	8	1	0.127103	1	1.880813592	1	1	1	0
29570441	0.285714286	0.285714286	0.451753951	0.451753951	4	0	0.0212584	1	1.949390007	1	1	1	0
29570562	0.5	0.2	0.632455532	0.4	2.5	1	0.0410831	1	0.602059991	1	1	1	0
29570687	0.5	0	0.5	0	2	4.5	0.179171	1	1.792391689	1	1	1	0
29570689	0	0.333333333	0	0.471404521	0	0	0.0698563	1	1.892094603	1	1	1	0
29570812	0.4375	0.28125	0.609174647	0.611574556	7	0	0.0720889	1	1.84509804	1	1	1	0
29570937	0	0	0	0	0	2	0.0501431	1	1.892094603	1	1	1	0
29571061	0	0	0	0	0	3	0.0286511	1	1.806179974	1	1	1	0
29571063	0	0.333333333	0	0.471404521	0	2	0.0324001	1	1.748188027	1	1	1	0
29571185	0.225	0.3	0.453458929	0.458257569	2.25	0	0.0598954	1	1.851258349	1	1	1	0
29571309	0	0.666666667	0	0.471404521	0	1262.875	0.0154089	1	1.86923172	1	1	1	0
29573671	0	0	0	0	0	4	0.000888566	1	0.698970004	1	1	1	0
29578421	0.25	0.333333333	0.433012702	0.623609564	3	18.75	0.0633636	1	1.892094603	1	1	1	0
29578669	0.346153846	0.153846154	0.948371385	0.360801212	4.5	2	0.126618	1	1.806179974	1	1	1	0
29578672	0.824074074	0.694444444	1.530272934	1.04157407	22.25	0	0.0821162	1	1.86332286	1	1	1	0
29578795	0.1	0.2	0.3	0.6	1	5	0.0743517	1	1.897627091	1	1	1	0
29578797	0.666666667	0	0.471404521	0	2	4	0.0275041	1	1.812913357	1	1	1	0
29578921	0.3125	0.625	0.555512151	0.992156742	2.5	0	0.0737149	1	1.799340549	1	1	1	0
29579045	0.55	0.2	1.359227722	0.509901951	11	0	0.0453444	1	1.880813592	1	1	1	0
29579170	0.571428571	0	0.728431359	0	4	0	0.0625449	1	1.838849091	1	1	1	0
29580686	0.25	0	0.433012702	0	1	2	0.0570613	1	0.84509804	1	1	1	0
29581184	0.5	0	0.5	0	2	8	0.0583157	1	1.113943352	1	1	1	0
29600851	0.35	0.1	0.476969601	0.3	7	0	0.0546441	1	1.880813592	1	1	1	0
29600974	0.06097561	0.195121951	0.226185817	0.504589289	2.5	13	0.0826108	1	1.897627091	1	1	1	0
29600976	0.363636364	0	0.881396338	0	4	3	0.0738392	1	1.832508913	1	1	1	0
29601099	0.504310345	0.224137931	0.81141025	0.550645497	29.25	2.25	0.174178	1	1.826074803	1	1	1	0
29601227	0.634615385	0.115384615	0.779024196	0.319485533	16.5	7	0.194452	1	1.755874856	1	1	1	0
29601349	0	0.75	0	0.540061725	0	0	0.0304787	1	0.602059991	1	1	1	0
29601350	0.375	0.233333333	0.760345316	0.495535625	11.25	3.25	0.0841103	1	1.886490725	1	1	1	0
29601377	0.2	0	0.4	0	1	0	0.0315195	1	1.875061263	1	1	1	0
29601674	0.333333333	0.216666667	0.596284794	0.436526695	5	9	0.0572087	1	1.84509804	1	1	1	0
29601677	0.681818182	0	0.805456598	0	7.5	0	0.0808246	1	1.832508913	1	1	1	0
29603850	0.375	0.375	0.981601582	0.462105688	9	3	0.120172	1	1	1	1	1	0
35427185	0.333333333	0.083333333	0.471404521	0.276385399	4	77.75	0.0431582	1	1.653212514	2	1	1	0
35437885	0.6	0.4	0.952190457	1.019803903	9	8.25	0.0982747	1	2.42975228	4	1	1	0
35450725	0.166666667	0.275	0.372677996	0.525793052	5	2	0.169514	1	1.041392685	6	1	1	0
35451159	0.333333333	0.333333333	0.471404521	0.471404521	1	25	0.0698272	1	1.397940009	3	1	1	0
35451267	0.3	0.1	0.556776436	0.435889894	6	49	0.0645789	1	0.903089987	4	1	1	0
35451448	0.628205128	0.320512821	1.104146896	0.692099921	49	5	0.360727	1	1.897627091	9	1	1	0
35452192	0.333333333	0.833333333	0.745355993	1.067187373	2	2	0.054415	1	1.041392685	3	1	1	0
35452611	0.0625	0.328125	0.242061459	0.489887981	1	29.625	0.095171	1	0.698970004	3	1	1	0
29566915	0.549470351	0.143875587	0.948011766	0.453930258	5031.5	0	0.826264	2	3.586024382	1	6	1	1
29566917	0.529329446	0.15425656	0.952996954	0.454370694	4539	7	0.806529	2	3.566201719	1	6	1	1
29567211	2	0	0.816496581	0	6	5	0.0615605	1	1.886490725	1	1	1	1
29567524	0.543740859	0.140517775	0.963435961	0.435806247	4833.3125	8.5	0.798653	2	3.547528576	1	6	1	1
29568132	0.318084192	0.20045819	0.622974348	0.481228164	555.375	0	0.550371	1	3.946845114	28	4	2	1
29568236	1	0	0	0	1	8.5	0.02764	1	0.301029996	1	1	1	1
29568456	0.326836559	0.154069235	0.686940139	0.461207124	12041.3125	5	0.664405	4	4.361954365	1	7	1	1
29576045	0.565630344	0.154272538	0.970104378	0.486478026	4630.25	2	0.794534	2	3.550228353	1	6	1	1
29606673	0.566919192	0.04040404	0.975765876	0.196904936	56.125	0	0.421682	2	3.56937391	1	6	1	1
29613184	1	0	1.095445115	0	5	6	0.167566	1	1.84509804	1	1	1	1
29616584	1.333333333	0.5	0.745355993	1.118033989	8	1	0.0487556	1	1.792391689	1	1	1	1
29616972	2	0	0	0	2	0	0.0373148	1	1.934498451	1	1	1	1
29633147	0.964285714	0.142857143	0.611330099	0.349927106	13.5	0	0.0866925	1	1.799340549	1	1	1	1
29637408	0.857142857	0.571428571	0.349927106	0.728431359	6	8.5	0.0386263	1	1.832508913	1	1	1	1
29641490	0.805991577	0.221286371	1.16764738	0.573000377	526.3125	2	0.651722	1	3.40654018	19	3	1	1
29645943	1	0.25	1.224744871	0.433012702	4	8.75	0.15641	1	1.857332496	1	1	1	1
29792448	0.461656442	0.268404908	0.740783256	0.59687214	75.25	7	0.262805	2	3.747567163	34	5	3	1
29797089	0.517857143	0	0.671248076	0	7.25	1	0.168955	1	2.432969291	17	2	2	1
29797317	0.46031746	0.273809524	0.596295357	0.63106468	58	10601.32813	0.440341	1	2.968949681	12	4	1	1
29797439	0.646017327	0.264484398	1.100079566	0.703731056	25894.3125	0	0.90359	6	4.104384671	71	7	7	1
35098016	1.05	0.4	0.9	0.8	5.25	612.375	0.0778028	1	2.57863921	4	1	1	1
35101635	0.299788136	0.218160377	0.57665673	0.536309386	937.4375	545.125	0.661099	3	3.720407401	1	7	1	1
35101782	0.273738815	0.188946313	0.549055141	0.487866786	887.1875	0	0.647551	3	3.715669142	1	7	1	1
35101785	0.31861663	0.200561074	0.59754349	0.504747884	866	219.375	0.627224	3	3.701913211	1	7	1	1
35104007	0.327260469	0.206159711	0.635954029	0.525636459	3466.015625	586.34375	0.619995	4	4.006893708	57	7	6	1
35106694	0.314626547	0.222093341	0.615973838	0.54319683	864.59375	672.125	0.645448	3	3.701481636	1	7	1	1
35107390	0.326091046	0.220595843	0.580933728	0.527088935	866.75	18	0.661177	3	3.706034661	1	7	1	1
35108575	0.326843384	0.192090597	0.618850784	0.496045877	1143.625	359	0.644903	3	3.712481338	1	7	1	1
35112863	0.543664384	0.447073474	1.17768951	1.074874734	436.5625	559.3125	0.513847	2	5.212717493	21	6	1	1
35113676	0.31761477	0.219020293	0.610580788	0.530900025	954.75	558	0.637531	3	3.711722892	1	7	1	1
35113774	0.349030338	0.214789747	0.61444917	0.506152362	908.875	2	0.6655	2	3.500373714	1	6	1	1
35116427	0.307909885	0.221516475	0.568634142	0.522513225	775.625	272	0.642223	2	3.548020695	1	6	1	1
35119571	0.36039823	0.240707965	0.717921854	0.574169222	407.25	6	0.522057	1	3.202760687	26	5	2	1
35123759	0.302576014	0.16089527	0.564532004	0.456238308	268.6875	493.125	0.590743	3	3.708675793	1	7	1	1
35126556	0.387358185	0.321312804	0.629400417	0.627551178	239	372.25	0.440785	3	3.179264464	25	5	3	1
35127125	0.344534241	0.20975117	0.75490802	0.536403127	810	5.5	0.502594	1	3.193402903	21	5	2	1
35129694	0.348839577	0.202090119	0.664984377	0.509802335	642.5625	4	0.521801	2	3.498034724	35	6	3	1
35134607	0.399411765	0.214705882	0.729695509	0.46739727	169.75	1	0.469269	1	2.619093331	20	3	1	1
35135763	0.297631048	0.239186217	0.566078701	0.558102226	811.9375	37.5	0.61664	2	3.514813295	1	6	1	1
35135933	0.442164179	0.181902985	0.697084934	0.480767148	118.5	3	0.377827	1	2.346352974	16	2	1	1
35137396	1.25	0.25	1.5612495	0.433012702	20	38.5	0.132523	1	1.748188027	1	1	1	1
35138736	0.377723971	0.150121065	0.643132958	0.466991541	156	3.5	0.277714	3	3.191171456	43	5	4	1
35204420	0.34754902	0.272406046	0.60810046	0.541425909	2127	657	0.664833	4	4.19520755	44	7	4	1
35206162	0.31363672	0.206020696	0.578870467	0.504221565	1000.1875	1.875	0.648008	3	3.710117365	1	7	1	1
35207912	0.349439909	0.26863015	0.600164609	0.544553304	1840.5	11.25	0.587967	4	3.599227863	50	7	5	1
35229470	0.401582122	0.224016854	0.691192486	0.521207607	1215.1875	0	0.606867	3	3.245512668	39	5	3	1
35232893	0.425546448	0.232240437	0.65036156	0.495221877	155.75	10.25	0.395613	1	2.450249108	16	2	1	1
35241343	1.303977273	0.181818182	2.120675367	0.489560437	28.6875	3	0.153155	1	1.886490725	1	1	1	1
35249698	0.363325963	0.196572581	0.69844606	0.489607433	1047.46875	42	0.657921	4	3.492620722	37	6	4	1
35249937	0.440265487	0.163716814	0.683460042	0.525636899	49.75	8	0.344681	1	2.222716471	15	2	1	1
35271716	0.916666667	0	0.656167323	0	2.75	3.5	0.0748922	1	1.903089987	1	1	1	1
35286388	0.6	0.416666667	0.952190457	0.63025568	9	12	0.119839	1	3.589949601	6	1	1	1
35303083	0.661172161	0.365384615	0.848200908	0.724354922	180.5	34	0.478715	1	2.836324116	27	3	2	1
35303612	0.383977901	0.243439227	0.758018046	0.527555719	139	6.5	0.428697	1	2.487138375	19	2	1	1
35317123	0.461171662	0.159400545	0.874844005	0.438833815	169.25	2	0.344338	1	3.121231455	20	4	2	1
35317541	0.578947368	0.157894737	0.815364915	0.364642275	11	106	0.136209	1	4.1472743	8	1	1	1
35321373	0.445431472	0.191941624	0.818297689	0.495378488	175.5	3	0.427857	1	2.451786436	16	2	1	1
35322788	0.910104133	0.22030589	1.210316519	0.617482805	2796.75	3	0.31669	2	3.339252634	25	6	2	1
35323313	0.894736842	0.263157895	0.943522897	0.440347382	17	12	0.105307	1	1.944482672	1	1	1	1
35325717	0.36637931	0.213949843	0.701839373	0.542721642	116.875	4	0.462068	1	2.424881637	16	2	1	1
35335739	0.369565217	0.213768116	0.647750701	0.51740602	51	1	0.254503	4	4.021147936	52	7	6	1
35337798	1.032786885	0	1.33019428	0	63	7	0.0608814	1	1.322219295	4	1	1	1
35341768	1.0875	0.1	1.306892784	0.3	21.75	8.25	0.0695708	1	1.819543936	1	1	1	1
35344407	0.395550847	0.106567797	0.792485773	0.348258044	116.6875	0	0.593878	1	3.472463897	2	6	1	1
35346945	1.5	0	0.5	0	6	47.375	0.110511	1	1.84509804	1	1	1	1
35349876	0.508	0.244	0.756264504	0.571370283	63.5	9	0.284566	1	2.113943352	10	2	1	1
35351701	0.387886598	0.304768041	0.667223131	0.566371111	301	0	0.522698	1	2.968482949	20	4	1	1
35380965	0.9	0.2	0.463680925	0.4	4.5	11.5	0.0627361	1	1.806179974	1	1	1	1
35388059	1	0	1.247219129	0	9	5	0.0611186	1	1.832508913	1	1	1	1
35408554	0.404991114	0.284656398	0.564367365	0.591381426	341.8125	66.25	0.704998	1	3.217220656	16	4	1	1
35416715	0.363556338	0.186619718	0.880772574	0.695709069	129.0625	0	0.352599	1	4.145258577	14	3	1	1
35430820	0.381555944	0.271853147	0.685937245	0.627671682	109.125	1	0.389565	1	2.44870632	18	2	1	1
35462638	0.24609375	0.231445313	0.503875968	0.542862477	31.5	0	0.297628	1	4.13481437	8	2	1	1
35479869	0.465	0.24875	0.868921746	0.516749153	46.5	3	0.302042	1	3.903686732	8	1	1	1
35479870	0.666666667	0.380952381	0.776643163	0.652919486	14	3	0.146755	1	3.565965817	7	1	1	1
35487731	0.322308394	0.21669708	0.642493013	0.553406375	176.625	2	0.462416	1	2.63447727	19	3	1	1
35492461	0.382327154	0.226452906	0.818142653	0.509439103	190.78125	5	0.449203	1	2.620136055	20	3	1	1
35500768	2	0.647058824	2.678893538	1.32581502	34	1	0.103373	1	1.832508913	1	1	1	1
35501468	1.201923077	0.038461538	1.000046227	0.192307692	31.25	70.125	0.13654	1	1.982271233	1	1	1	1
35502334	0.383429276	0.230674342	0.697146277	0.554295685	116.5625	72.75	0.47665	1	2.459392488	16	2	1	1
35608418	0.384505703	0.217205323	0.683023322	0.513765903	101.125	8	0.438864	1	2.530199698	20	2	1	1
35619915	0.364105505	0.297018349	0.653114453	0.537922277	79.375	29.25	0.387387	1	2.670245853	15	3	1	1
35709616	0.310416667	0.222916667	0.595115389	0.502903894	37.25	0	0.239118	1	2.641474111	3	3	2	1
35798621	0.496124031	0.263565891	0.686938281	0.513207422	128	118.125	0.334314	1	2.348304863	7	2	1	1
36009702	0.274818233	0.168945749	0.550818744	0.443705054	1228.4375	14.25	0.559752	4	3.460446784	31	6	6	1
36089797	0.833333333	0.75	0.623609564	1.060660172	2.5	20.75	0.107993	1	2.029383778	4	1	1	1
36124169	0.431587838	0.140202703	0.707156716	0.410201779	63.875	1	0.46535	1	2.380211242	12	2	1	1
36237718	0.547550432	0.443804035	0.98944781	0.966520511	190	2	0.410872	1	2.745855195	1	3	2	1
36267964	0.478670635	0.35218254	0.668044646	0.620199979	120.625	53.25	0.373215	1	2.269512944	10	2	1	1
36290308	0.75	0.5	0.829156198	0.866025404	3	0	0.0441086	1	2.720159303	4	1	1	1
36290408	0.423076923	0.315088757	0.697629121	0.578377775	71.5	1	0.33347	1	2.40654018	2	2	2	1
36565935	0.265981578	0.149780038	0.545408307	0.44328881	967.375	460.75	0.686376	1	3.155639634	1	5	1	1
36622963	0.258880364	0.130932083	0.531058993	0.426935871	911	511.1875	0.682773	1	3.148294097	1	5	1	1
36649289	0.25734027	0.135521607	0.541018025	0.41747322	970.6875	0	0.677148	1	3.172602931	1	5	1	1
36697509	0.424311927	0.178899083	0.66834091	0.392141473	46.25	239.5	0.218047	1	2.445604203	5	2	2	1
36702905	0.247099448	0.132320442	0.506203108	0.401845194	447.25	38.5	0.640916	1	3.012837225	1	4	1	1
36746718	0.259911894	0.169603524	0.548988651	0.45366964	59	41.25	0.371232	1	2.836324116	7	4	3	1
37335398	0.8125	0.203125	0.807677999	0.581073562	13	13.5	0.0916107	1	1.832508913	9	1	1	1
37362751	0.625	0.25	0.649519053	0.433012702	2.5	8	0.0360499	1	3.322632712	12	1	1	1
37363380	1	0	1	0	2	10	0.0531408	1	1.361727836	1	1	1	1
37367408	1	0	0	0	1	1.75	0.150282	1	1.977723605	4	1	1	1
37370173	1.5	0	2.121320344	0	4.5	1	0.0544996	1	1.462397998	1	1	1	1
37370341	0.475649351	0.149350649	0.660682376	0.391176506	73.25	0	0.275744	1	2.459392488	8	2	1	1
37375561	1.75	0	1.299038106	0	7	1	0.110414	1	1.832508913	1	1	1	1
37376234	1	0.25	1	0.433012702	8	3.5	0.123607	1	1.838849091	1	1	1	1
37376312	1	0	0	0	2	3	0.0741971	1	1.806179974	1	1	1	1
37377198	1	0	0	0	1	12	0.098248	1	2.133538908	8	1	1	1
37381324	0.893939394	0.196969697	0.885553891	0.425323298	29.5	11.5	0.156589	1	1.792391689	1	1	1	1
37396846	1.357142857	0.571428571	1.381362829	0.728431359	9.5	540.4375	0.0855462	1	0.602059991	1	1	1	1
37408977	0.244017715	0.133229773	0.507212398	0.413630839	922.875	1	0.695418	1	3.212986185	1	5	1	1
37415769	0.269195205	0.126746575	0.545255763	0.405507289	982.5625	1	0.680473	1	3.15624619	1	5	1	1
37428888	1.3	0.1	1.676305461	0.3	13	2	0.0796598	1	1.806179974	1	1	1	1
37452432	0.666666667	0.333333333	0.471404521	0.471404521	2	0	0.0266363	1	2.264817823	23	4	1	1
37452751	1.5	0	1.546886273	0	21	2.25	0.0586803	1	1.748188027	1	1	1	1
37453786	1	0.5	0	0.5	2	0	0.0373917	1	1.707570176	1	1	1	1
37453868	2	0	0	0	2	0	0.0767395	1	1.851258349	1	1	1	1
37456464	0.8	0.2	0.748331477	0.4	4	5.5	0.112416	1	2.100370545	8	1	1	1
37467965	1.2	1.2	0.979795897	1.6	6	1	0.106651	1	1.505149978	5	1	1	1
37471440	1.5	0	1.5	0	3	5	0.0188636	1	1.919078092	9	1	1	1
37472519	0.941176471	0.176470588	1.132830304	0.381220041	16	7	0.0876383	1	2.100370545	1	1	1	1
37475324	1.625	0.125	2.42706098	0.484122918	26	0	0.17352	1	1.857332496	1	1	1	1
